"probA","probB","probC","payoffA","payoffB","payoffC","payoffprior_mean","payoffprior_sd"
0.414199694991112,0.706260388018563,0.186425785068423,102.979902885937,108.178090005565,103.446377209599,100,5
0.899946478428319,0.584392881486565,0.0289443440269679,108.884316068414,102.833022490902,100.078597270023,100,5
0.350838631391525,0.51800099760294,0.486298264935613,100.845133871092,105.825134195138,99.7789800137396,100,5
0.539974089479074,0.611581965349615,0.061680912738666,100.82584509855,106.538111801273,106.441284389608,100,5
0.276625066995621,0.611390001839027,0.104579015634954,104.549195756143,95.3598594746283,106.200904190016,100,5
0.439016116084531,0.146415246650577,0.774638797156513,92.5890544017439,104.305659362489,97.977400846215,100,5
0.589945742627606,0.175127147464082,0.679354985244572,96.8122825071489,106.718543130997,100.90767692299,100,5
0.0980898845009506,0.954299050848931,0.794175039976835,95.6892692795012,100.49421844569,98.1217242790082,100,5
0.2345622908324,0.963862508069724,0.746572641888633,96.8813675563541,99.6018378408092,102.178123814147,100,5
0.0243676009122282,0.724665743531659,0.709699555765838,103.479833168506,99.2216801769601,106.744490975989,100,5
0.857357687084004,0.143562278710306,0.905361641431227,110.31847351126,100.656915053313,98.8415577554253,100,5
0.654447341104969,0.186885454459116,0.299385381164029,99.1436337851869,100.793384487216,97.5716746691379,100,5
0.831196964485571,0.428373243426904,0.235228932229802,98.152297609396,101.187691562698,96.6703894379254,100,5
0.787218579091132,0.520614913199097,0.0990596392657608,98.929251686308,97.126272678493,92.6463647785384,100,5
0.849136841017753,0.904312937986106,0.799055522074923,94.3467315948761,101.843740876415,98.9909848983456,100,5
0.899315318092704,0.787568375701085,0.436801966279745,103.073988165717,103.439739811932,99.7647449447188,100,5
0.00989457336254418,0.718221417861059,0.166402569506317,98.6123218626884,103.42400967991,99.4244324522929,100,5
0.639257629634812,0.542118221288547,0.482100365916267,91.369133840059,107.778935101553,103.882063458663,100,5
0.864008528878912,0.958007657434791,0.334457270102575,103.722823226219,104.326103985072,101.52664405028,100,5
0.545390140730888,0.335909729124978,0.787480503553525,96.9790137531512,108.575052968755,96.4202586110095,100,5
0.552996473154053,0.841287892311811,0.0304817454889417,98.3130578398896,104.866351443318,104.939139654317,100,5
0.826713310787454,0.363474988611415,0.723883949220181,88.0887858432773,105.390094868554,103.341225525113,100,5
0.832633823854849,0.975879390956834,0.720650124829262,104.84638518103,102.761461629693,99.5892224964306,100,5
0.953200768213719,0.112639973638579,0.158534328220412,103.596644953942,95.7781792397883,103.109926951737,100,5
0.76504140230827,0.673456783639267,0.884055315051228,101.952361815084,97.4181167868172,104.549344889679,100,5
0.190247487043962,0.792805918725208,0.0618663593195379,106.872628578046,97.5837564441709,102.751749751695,100,5
0.804378588451073,0.76020475756377,0.982006646692753,105.497183773798,101.710170445248,102.454147402086,100,5
0.824331486131996,0.923338520107791,0.164590447442606,92.2682940611467,100.088517396095,96.1264129938903,100,5
0.590698559070006,0.608104501850903,0.036242185626179,97.6094355031667,97.026185734964,88.7103089148582,100,5
0.0462255727034062,0.471185286296532,0.670040171127766,103.132866962941,96.0010197028129,94.3600698888408,100,5
0.847322195302695,0.471670334693044,0.351337811211124,91.8870584125214,109.502713349449,96.4191041681675,100,5
0.351802112068981,0.329663384472951,0.398463619872928,99.1027573142897,96.5493616037001,99.9978859876675,100,5
0.285839359741658,0.886619972065091,0.635392954573035,96.7490147778645,95.5520416460745,107.385149436531,100,5
0.884049280779436,0.0400164811871946,0.112234515370801,92.2609986592947,98.4887698375843,105.196038581545,100,5
0.778709386941046,0.0636703900527209,0.992284177336842,102.781641587644,105.527669535606,100.832184079492,100,5
0.589190172264352,0.590337146539241,0.599939006846398,110.341366659791,107.915949292405,94.7870462732374,100,5
0.503346050623804,0.908912477083504,0.441749124089256,96.0608828804677,98.5550120073666,103.334196500526,100,5
0.554338857065886,0.41134390514344,0.131952982163057,92.8075280121324,103.17182862406,97.5040259819254,100,5
0.130025105783716,0.539901147596538,0.866466444451362,103.289621309725,99.7835199287024,103.141946125036,100,5
0.825576793169603,0.639597600791603,0.517975409980863,98.2597306982081,98.2051304733329,101.978076226609,100,5
0.837428510887548,0.509055443108082,0.81180036556907,102.425202194197,95.8423468841201,105.865754104382,100,5
0.475673447130248,0.4377195101697,0.319568500621244,102.725803977023,101.978010815293,95.3931832732857,100,5
0.750661418074742,0.974045956972986,0.45224824314937,106.330386348902,94.5100659973033,102.189532291229,100,5
0.26881757308729,0.49287142441608,0.892362247221172,97.4788953477196,106.583908388136,103.972150955344,100,5
0.313826051773503,0.00886924774385989,0.610915154451504,100.9949773859,104.051176104305,99.388707072464,100,5
0.156794580398127,0.302374927559868,0.59094300121069,99.1618311073515,87.6197918184307,96.9942288676999,100,5
0.487431960413232,0.110075892414898,0.757791096577421,92.4792560527999,98.874094970785,99.9553165597896,100,5
0.930344494758174,0.967680666130036,0.801232224563137,106.278738676604,93.2474902111297,101.61907566022,100,5
0.45271887187846,0.257970090489835,0.247740355553105,112.587578234494,101.512624969279,96.6809467458394,100,5
0.474900830537081,0.882516862126067,0.662941125454381,96.2618977573677,99.3683637271706,94.906664518385,100,5
0.997741376049816,0.0653344986494631,0.0746011845767498,102.526846418231,96.2135337529455,101.246190423537,100,5
0.624322279822081,0.459012695588171,0.583793803816661,101.352715402248,98.464998725277,104.449343588852,100,5
0.348991923267022,0.988528674934059,0.708823740947992,101.651900092931,97.0092768316331,93.6897787231596,100,5
0.222642724402249,0.200183873763308,0.437139734858647,105.232490578654,96.7357368045404,95.1964002085417,100,5
0.5797087342944,0.243971296818927,0.840866830898449,95.0018159199704,98.1834256832129,105.288332534572,100,5
0.140303190564737,0.107858601259068,0.196521356701851,95.9323055681326,98.1608246641269,105.588418533075,100,5
0.454727270640433,0.671674352139235,0.925872109364718,98.0777789986914,102.965641022418,101.225257361781,100,5
0.959577171131968,0.475112652638927,0.861267738975585,99.4623818096987,102.255972850353,105.471847960072,100,5
0.182478735223413,0.840741741936654,0.762954684672877,102.113004372778,102.164666842544,100.422658223221,100,5
0.290441259043291,0.70463050971739,0.449966271175072,105.019436611101,105.35918621131,97.7482371581271,100,5
0.168920067604631,0.182911623734981,0.890900406055152,98.5477180237873,91.7394553945129,100.187048848194,100,5
0.979457956040278,0.455701327417046,0.377822891576216,96.8054778728576,104.663831609061,98.6366092567764,100,5
0.107147819362581,0.855583678930998,0.029505165759474,94.1595407010111,102.095022223702,91.7375917446136,100,5
0.42979130987078,0.557219546986744,0.00907100806944072,106.08484827612,102.01643114599,103.188136111328,100,5
0.8130226098001,0.905780049273744,0.429309038445353,92.8809639905676,92.4815507503606,94.623007273176,100,5
0.443622530205175,0.396585606504232,0.116255278233439,91.5655344000336,101.200236853726,94.3773651681983,100,5
0.802393415942788,0.63259553629905,0.523807125398889,99.2305944889651,94.0894199709261,102.281296702193,100,5
0.594170850235969,0.208348847692832,0.767504898132756,89.0285947117661,105.007699218083,105.836897607567,100,5
0.220756080932915,0.0561445613857359,0.362663007108495,97.3283097813576,98.5756068171903,99.7363791930145,100,5
0.474308581091464,0.718592978315428,0.505021919729188,104.52833840084,97.4462996874694,101.078410023786,100,5
0.720318944193423,0.888199629960582,0.432418126380071,100.655431206251,98.802295716531,97.1676053043603,100,5
0.484428918920457,0.972005556803197,0.509997454006225,103.325371954617,106.614489021407,115.870933725593,100,5
0.969156778184697,0.911191779188812,0.0106210315134376,101.277451007272,104.341592753328,101.779198434212,100,5
0.873995418427512,0.383660290157422,0.75677527138032,105.925114886974,107.625994483215,102.104246864747,100,5
0.0594790973700583,0.0517129322979599,0.431281919125468,98.3042100142204,93.6140358485974,100.302100362465,100,5
0.871676539070904,0.525260378140956,0.768091524485499,105.370192100344,107.394322026587,87.3349534083418,100,5
0.793817899655551,0.374914382351562,0.834001829382032,98.0694818300165,99.8185476574526,103.936795591049,100,5
0.333891168702394,0.255754057085142,0.772919927490875,100.05936458191,96.9660733637214,107.029930987007,100,5
0.735684964573011,0.809126000385731,0.883581099333242,101.838356826387,96.4998015201351,97.8727849528026,100,5
0.155357293086126,0.33704984956421,0.0925321511458605,105.221812281555,96.7354398557134,91.701118403781,100,5
0.934474697802216,0.377184970537201,0.971130709629506,96.9739586889522,98.2448447743988,94.9482415678693,100,5
0.673076566308737,0.192687708884478,0.468470928026363,96.6671556193609,99.4629878477824,102.37597261123,100,5
0.798663425026461,0.334282979136333,0.740834576077759,102.883237421713,99.5460530165141,99.1358421275664,100,5
0.676992844324559,0.719596964772791,0.949982127640396,95.9001204211081,91.6088018070864,102.12082482407,100,5
0.636375230969861,0.520867841085419,0.608212926192209,102.576523315463,93.4723998439174,108.495501033171,100,5
0.692348171724007,0.619780090870336,0.743694375501946,101.367568024042,91.379416215964,97.5520173971362,100,5
0.554127486655489,0.657960385084152,0.060285960091278,104.326956678133,101.743032934175,93.7077552978636,100,5
0.31709722103551,0.191351808607578,0.706633294001222,100.972196556497,101.994436436731,100.652574197079,100,5
0.723943506600335,0.241420702077448,0.561169855995104,102.929956965812,105.838940319198,88.4874012606452,100,5
0.206054635811597,0.235109063331038,0.46110547427088,108.188392840212,97.3029375249837,97.7365453250288,100,5
0.892924747196957,0.482353127095848,0.497225215425715,95.0320611599717,103.576124302145,103.001394570307,100,5
0.521892262622714,0.242666678968817,0.207680009771138,88.3971358037513,95.5660763332722,103.185441175352,100,5
0.066925139632076,0.933345317840576,0.00356494472362101,99.8821565594319,98.7979681319088,95.5301997957053,100,5
0.32369600282982,0.655205017654225,0.121481325943023,95.6330409472799,102.820069082805,104.701071784328,100,5
0.833384193014354,0.305516412016004,0.89442775119096,100.749784922475,101.526277012257,98.5137272024034,100,5
0.806567038875073,0.823177302256227,0.0134278808254749,101.720846214383,101.350357210567,94.5203989744131,100,5
0.805069176014513,0.808355041081086,0.815898363245651,106.63697917956,102.63335662491,102.415295651566,100,5
0.435924315359443,0.598197958897799,0.786460136529058,109.138739419518,104.091389812213,103.627098324502,100,5
0.57454966311343,0.248250486794859,0.303234505467117,99.6301915418087,105.593737219245,103.367594802353,100,5
0.892947294516489,0.709171594120562,0.225795657373965,90.9332337300178,98.5765146207492,98.1978093200031,100,5
0.98434868385084,0.71659040171653,0.229339401237667,98.8359975882584,93.2655250889244,95.9907205672967,100,5
0.0542610897682607,0.135923668276519,0.845169289968908,100.240119815426,103.857312488798,103.588751697548,100,5
0.286359034245834,0.595246015349403,0.98054133518599,106.625360425998,103.719732159388,98.5860645482779,100,5
0.652081294218078,0.658650240162387,0.690993134165183,104.409475038572,102.891152926243,100.144200348333,100,5
0.143834708025679,0.601732909213752,0.753941989736631,88.7929904759742,100.15137580764,102.189194494476,100,5
0.692485580453649,0.324860215187073,0.352028791792691,94.2186846284678,105.194245088421,105.812413841178,100,5
